"account_id","ip_drift","velocity_drift","foreign_pct_drift","spend_ratio_drift","drift_signals_positive","pre_crime_verdict"
"ACC0036146","-2.23","-0.20","12.77","0.24",2,"🟢 No clear drift"
"ACC0049496","-2.25","-0.20","17.78","0.62",2,"🟢 No clear drift"
"ACC0005892","-2.25","0.25","-1.79","2.35",2,"🟢 No clear drift"
"ACC0005824","-2.26","-0.08","10.00","0.05",2,"🟢 No clear drift"
"ACC0037466","-2.26","-0.19","26.36","0.19",2,"🟢 No clear drift"
"ACC0034202","-2.26","0.25","62.50","-1.36",2,"🟢 No clear drift"
"ACC0023542","-2.27","0.27","9.09","-0.77",2,"🟢 No clear drift"
"ACC0014856","-2.28","-0.07","28.57","1.61",2,"🟢 No clear drift"
"ACC0002049","-2.28","0.04","25.45","-0.02",2,"🟢 No clear drift"
"ACC0020359","-2.33","-0.23","7.69","1.87",2,"🟢 No clear drift"
"ACC0034372","-2.34","0.45","-21.43","2.18",2,"🟢 No clear drift"
"ACC0029584","-2.35","1.00","16.67","-4.95",2,"🟢 No clear drift"
"ACC0007408","-2.35","0.33","50.00","-0.58",2,"🟢 No clear drift"
"ACC0027280","-2.38","0.13","6.04","-0.87",2,"🟢 No clear drift"
"ACC0011368","-2.38","-0.38","12.50","0.53",2,"🟢 No clear drift"
"ACC0026689","-2.38","-0.40","7.78","1.32",2,"🟢 No clear drift"
"ACC0038666","-2.39","0.00","12.50","0.84",2,"🟢 No clear drift"
"ACC0000399","-2.40","-0.66","16.36","1.96",2,"🟢 No clear drift"
"ACC0019180","-2.41","0.02","-3.03","1.79",2,"🟢 No clear drift"
"ACC0049783","-2.42","0.02","23.81","-0.10",2,"🟢 No clear drift"
"ACC0012924","-2.44","0.36","-7.14","2.91",2,"🟢 No clear drift"
"ACC0047191","-2.46","0.49","7.27","-4.37",2,"🟢 No clear drift"
"ACC0019647","-2.47","0.09","-9.17","1.68",2,"🟢 No clear drift"
"ACC0009957","-2.48","-0.20","5.49","0.69",2,"🟢 No clear drift"
"ACC0026444","-2.49","0.10","-10.00","0.17",2,"🟢 No clear drift"
"ACC0001326","-2.50","-0.14","14.29","5.87",2,"🟢 No clear drift"
"ACC0001048","-2.50","0.44","18.10","-0.09",2,"🟢 No clear drift"
"ACC0002767","-2.51","0.02","-35.71","3.00",2,"🟢 No clear drift"
"ACC0042968","-2.51","0.10","-12.90","0.36",2,"🟢 No clear drift"
"ACC0022788","-2.53","-0.40","9.72","3.94",2,"🟢 No clear drift"
"ACC0041750","-2.53","-0.20","8.18","0.77",2,"🟢 No clear drift"
"ACC0045593","-2.55","0.07","-13.33","0.02",2,"🟢 No clear drift"
"ACC0029766","-2.56","0.31","-1.52","0.70",2,"🟢 No clear drift"
"ACC0012073","-2.56","0.20","0.00","0.64",2,"🟢 No clear drift"
"ACC0029662","-2.56","-0.07","9.72","0.95",2,"🟢 No clear drift"
"ACC0039447","-2.57","-0.08","5.30","0.45",2,"🟢 No clear drift"
"ACC0040385","-2.57","0.33","-33.33","6.15",2,"🟢 No clear drift"
"ACC0004894","-2.57","0.27","3.85","-0.19",2,"🟢 No clear drift"
"ACC0007351","-2.57","0.54","-27.56","1.74",2,"🟢 No clear drift"
"ACC0025424","-2.58","0.28","10.13","-1.15",2,"🟢 No clear drift"
"ACC0044053","-2.59","0.27","10.71","-1.78",2,"🟢 No clear drift"
"ACC0004217","-2.64","0.17","-30.00","1.49",2,"🟢 No clear drift"
"ACC0044214","-2.64","-0.20","40.00","0.67",2,"🟢 No clear drift"
"ACC0035857","-2.65","0.83","-33.33","8.13",2,"🟢 No clear drift"
"ACC0036707","-2.68","0.64","-9.09","0.73",2,"🟢 No clear drift"
"ACC0005018","-2.68","-0.12","3.03","0.19",2,"🟢 No clear drift"
"ACC0032238","-2.71","0.42","-14.44","0.85",2,"🟢 No clear drift"
"ACC0014607","-2.74","0.31","38.10","-0.12",2,"🟢 No clear drift"
"ACC0048239","-2.74","0.47","9.72","-0.42",2,"🟢 No clear drift"
"ACC0003239","-2.76","-0.43","14.29","0.70",2,"🟢 No clear drift"
"ACC0025898","-2.76","0.48","-5.36","1.29",2,"🟢 No clear drift"
"ACC0019420","-2.78","-0.17","8.33","0.88",2,"🟢 No clear drift"
"ACC0005019","-2.78","0.29","-6.05","0.30",2,"🟢 No clear drift"
"ACC0040151","-2.79","0.56","0.00","0.83",2,"🟢 No clear drift"
"ACC0030067","-2.80","0.12","-28.75","1.08",2,"🟢 No clear drift"
"ACC0021916","-2.81","-0.20","10.00","0.34",2,"🟢 No clear drift"
"ACC0016316","-2.82","0.21","21.43","-0.28",2,"🟢 No clear drift"
"ACC0013206","-2.83","0.15","-30.77","0.50",2,"🟢 No clear drift"
"ACC0046830","-2.84","-0.23","4.95","0.21",2,"🟢 No clear drift"
"ACC0003083","-2.84","0.14","28.57","-0.65",2,"🟢 No clear drift"
"ACC0035856","-2.86","0.73","50.00","-0.49",2,"🟢 No clear drift"
"ACC0021618","-2.87","0.49","5.77","-1.00",2,"🟢 No clear drift"
"ACC0035342","-2.87","0.14","-32.81","1.30",2,"🟢 No clear drift"
"ACC0004082","-2.88","-0.83","9.52","1.08",2,"🟢 No clear drift"
"ACC0012115","-2.89","-0.30","30.00","0.90",2,"🟢 No clear drift"
"ACC0021035","-2.92","1.60","0.00","1.45",2,"🟢 No clear drift"
"ACC0005388","-2.95","-0.82","9.09","0.80",2,"🟢 No clear drift"
"ACC0027020","-2.95","0.11","-16.10","0.04",2,"🟢 No clear drift"
"ACC0034105","-2.96","0.07","-14.29","0.45",2,"🟢 No clear drift"
"ACC0019122","-2.96","0.44","22.22","-2.32",2,"🟢 No clear drift"
"ACC0006267","-2.96","0.00","11.11","4.69",2,"🟢 No clear drift"
"ACC0040960","-2.98","0.17","33.33","-0.24",2,"🟢 No clear drift"
"ACC0015602","-3.00","0.20","-40.00","1.06",2,"🟢 No clear drift"
"ACC0029812","-3.02","0.14","-19.05","3.36",2,"🟢 No clear drift"
"ACC0047861","-3.06","0.43","0.00","0.27",2,"🟢 No clear drift"
"ACC0043095","-3.06","0.31","-25.00","0.64",2,"🟢 No clear drift"
"ACC0037983","-3.07","0.14","0.00","0.06",2,"🟢 No clear drift"
"ACC0037304","-3.07","0.77","-22.08","13.90",2,"🟢 No clear drift"
"ACC0013535","-3.08","-0.83","33.33","1.14",2,"🟢 No clear drift"
"ACC0044200","-3.08","0.32","-5.26","0.18",2,"🟢 No clear drift"
"ACC0042988","-3.09","-0.23","16.67","1.34",2,"🟢 No clear drift"
"ACC0036961","-3.10","-0.43","26.19","2.06",2,"🟢 No clear drift"
"ACC0008400","-3.11","0.60","14.62","-0.33",2,"🟢 No clear drift"
"ACC0005260","-3.12","0.70","-12.12","2.79",2,"🟢 No clear drift"
"ACC0035207","-3.17","0.30","-10.00","0.12",2,"🟢 No clear drift"
"ACC0017346","-3.18","0.27","14.62","-2.85",2,"🟢 No clear drift"
"ACC0038066","-3.20","0.40","0.00","0.08",2,"🟢 No clear drift"
"ACC0029707","-3.20","0.33","25.00","-0.51",2,"🟢 No clear drift"
"ACC0037308","-3.22","0.19","-5.27","0.20",2,"🟢 No clear drift"
"ACC0029119","-3.22","-0.50","16.67","0.39",2,"🟢 No clear drift"
"ACC0019410","-3.22","1.00","0.00","0.60",2,"🟢 No clear drift"
"ACC0026677","-3.23","0.00","26.67","1.07",2,"🟢 No clear drift"
"ACC0000667","-3.23","0.20","10.00","-1.25",2,"🟢 No clear drift"
"ACC0028544","-3.26","0.29","14.29","-3.69",2,"🟢 No clear drift"
"ACC0011132","-3.29","0.00","6.41","1.54",2,"🟢 No clear drift"
"ACC0023164","-3.30","0.10","-15.00","0.54",2,"🟢 No clear drift"
"ACC0035868","-3.31","-1.57","50.00","0.19",2,"🟢 No clear drift"
"ACC0045534","-3.31","-0.14","14.29","2.56",2,"🟢 No clear drift"
"ACC0028118","-3.32","0.50","0.00","1.96",2,"🟢 No clear drift"
"ACC0046625","-3.32","0.00","20.00","0.13",2,"🟢 No clear drift"
"ACC0024793","-3.33","0.13","12.50","-12.13",2,"🟢 No clear drift"
"ACC0019105","-3.33","0.48","-1.65","0.90",2,"🟢 No clear drift"
"ACC0039082","-3.33","0.20","6.67","-0.21",2,"🟢 No clear drift"
"ACC0045344","-3.33","0.20","14.62","-1.32",2,"🟢 No clear drift"
"ACC0035786","-3.33","0.42","8.89","-2.47",2,"🟢 No clear drift"
"ACC0000161","-3.33","0.03","-18.59","0.79",2,"🟢 No clear drift"
"ACC0029121","-3.35","1.00","-33.33","0.23",2,"🟢 No clear drift"
"ACC0019061","-3.37","-0.32","11.54","0.31",2,"🟢 No clear drift"
"ACC0041284","-3.38","0.20","0.00","0.69",2,"🟢 No clear drift"
"ACC0026883","-3.39","0.94","-2.20","0.70",2,"🟢 No clear drift"
"ACC0042544","-3.39","0.38","9.72","-3.46",2,"🟢 No clear drift"
"ACC0010388","-3.40","0.48","-2.73","0.20",2,"🟢 No clear drift"
"ACC0033482","-3.40","0.24","-4.00","1.33",2,"🟢 No clear drift"
"ACC0018157","-3.41","0.40","-6.67","4.63",2,"🟢 No clear drift"
"ACC0009058","-3.41","0.06","-2.08","2.26",2,"🟢 No clear drift"
"ACC0019717","-3.42","0.20","-10.00","0.20",2,"🟢 No clear drift"
"ACC0007552","-3.42","-0.50","20.00","0.86",2,"🟢 No clear drift"
"ACC0025499","-3.43","1.33","0.00","4.83",2,"🟢 No clear drift"
"ACC0036376","-3.44","0.46","3.92","-1.63",2,"🟢 No clear drift"
"ACC0017605","-3.44","0.76","-10.00","0.59",2,"🟢 No clear drift"
"ACC0017784","-3.45","0.12","17.50","-0.43",2,"🟢 No clear drift"
"ACC0002438","-3.46","0.08","7.69","-0.48",2,"🟢 No clear drift"
"ACC0000065","-3.47","-0.33","22.22","3.40",2,"🟢 No clear drift"
"ACC0038413","-3.48","0.33","0.00","0.56",2,"🟢 No clear drift"
"ACC0049042","-3.51","-0.64","8.93","2.41",2,"🟢 No clear drift"
"ACC0030650","-3.52","0.18","-7.72","0.31",2,"🟢 No clear drift"
"ACC0004036","-3.53","0.04","2.32","-0.60",2,"🟢 No clear drift"
"ACC0015835","-3.54","0.42","20.83","-0.85",2,"🟢 No clear drift"
"ACC0012981","-3.56","1.40","20.00","-3.45",2,"🟢 No clear drift"
"ACC0013108","-3.59","-0.21","10.53","0.40",2,"🟢 No clear drift"
"ACC0026457","-3.60","0.05","15.79","-0.96",2,"🟢 No clear drift"
"ACC0046358","-3.62","0.88","-16.07","0.54",2,"🟢 No clear drift"
"ACC0017577","-3.62","0.07","4.17","-0.32",2,"🟢 No clear drift"
"ACC0008362","-3.63","0.24","12.64","-0.11",2,"🟢 No clear drift"
"ACC0018177","-3.65","-0.30","30.00","0.83",2,"🟢 No clear drift"
"ACC0003977","-3.67","0.04","21.43","-0.69",2,"🟢 No clear drift"
"ACC0031523","-3.67","0.00","50.00","3.09",2,"🟢 No clear drift"
"ACC0039475","-3.68","0.33","0.00","0.49",2,"🟢 No clear drift"
"ACC0030087","-3.69","0.63","-3.33","0.80",2,"🟢 No clear drift"
"ACC0006228","-3.70","0.29","0.00","0.89",2,"🟢 No clear drift"
"ACC0023337","-3.71","0.44","0.00","2.21",2,"🟢 No clear drift"
"ACC0030073","-3.75","-0.25","6.25","1.35",2,"🟢 No clear drift"
"ACC0034821","-3.76","-0.06","5.49","1.34",2,"🟢 No clear drift"
"ACC0006206","-3.77","0.04","-3.92","0.23",2,"🟢 No clear drift"
"ACC0019713","-3.78","0.40","20.00","-0.08",2,"🟢 No clear drift"
"ACC0048238","-3.78","0.20","-30.00","0.86",2,"🟢 No clear drift"
"ACC0039992","-3.79","0.26","-1.25","3.30",2,"🟢 No clear drift"
"ACC0034822","-3.79","1.00","-17.86","1.16",2,"🟢 No clear drift"
"ACC0015832","-3.82","0.80","40.00","-3.31",2,"🟢 No clear drift"
"ACC0049049","-3.83","0.55","-8.20","0.97",2,"🟢 No clear drift"
"ACC0003069","-3.83","-0.31","26.19","1.40",2,"🟢 No clear drift"
"ACC0046361","-3.84","0.50","-16.67","0.02",2,"🟢 No clear drift"
"ACC0003348","-3.84","0.06","0.00","2.48",2,"🟢 No clear drift"
"ACC0011181","-3.85","0.00","7.14","2.14",2,"🟢 No clear drift"
"ACC0001672","-3.86","0.39","-42.86","0.10",2,"🟢 No clear drift"
"ACC0036826","-3.86","0.15","-2.20","0.18",2,"🟢 No clear drift"
"ACC0035152","-3.86","-0.12","2.94","0.44",2,"🟢 No clear drift"
"ACC0041179","-3.86","0.63","-37.50","1.84",2,"🟢 No clear drift"
"ACC0005460","-3.88","0.23","-13.33","0.26",2,"🟢 No clear drift"
"ACC0006972","-3.88","0.50","-18.75","0.67",2,"🟢 No clear drift"
"ACC0046698","-3.90","0.30","-9.62","0.74",2,"🟢 No clear drift"
"ACC0042561","-3.91","0.56","-11.11","0.01",2,"🟢 No clear drift"
"ACC0041867","-3.92","0.01","-2.78","0.06",2,"🟢 No clear drift"
"ACC0047923","-3.92","0.39","-21.19","0.41",2,"🟢 No clear drift"
"ACC0012732","-3.93","0.75","12.50","-8.93",2,"🟢 No clear drift"
"ACC0049234","-3.93","-0.67","5.56","0.13",2,"🟢 No clear drift"
"ACC0008960","-3.95","0.15","-15.38","0.87",2,"🟢 No clear drift"
"ACC0023345","-3.96","0.40","0.00","0.24",2,"🟢 No clear drift"
"ACC0007556","-3.97","-0.20","6.67","2.22",2,"🟢 No clear drift"
"ACC0029675","-3.97","0.11","-22.73","7.07",2,"🟢 No clear drift"
"ACC0012245","-3.99","-0.27","30.00","4.54",2,"🟢 No clear drift"
"ACC0016770","-4.00","0.27","-6.67","0.26",2,"🟢 No clear drift"
"ACC0000144","-4.01","0.66","3.95","-0.84",2,"🟢 No clear drift"
"ACC0040997","-4.02","0.17","0.00","0.78",2,"🟢 No clear drift"
"ACC0022121","-4.03","0.23","-10.00","3.02",2,"🟢 No clear drift"
"ACC0011645","-4.03","-0.26","23.48","0.44",2,"🟢 No clear drift"
"ACC0029122","-4.04","0.21","-19.64","0.36",2,"🟢 No clear drift"
"ACC0014890","-4.04","0.13","-25.00","1.54",2,"🟢 No clear drift"
"ACC0017571","-4.04","0.23","-35.56","2.36",2,"🟢 No clear drift"
"ACC0033901","-4.07","-0.17","8.33","1.20",2,"🟢 No clear drift"
"ACC0020601","-4.08","0.09","-18.18","0.54",2,"🟢 No clear drift"
"ACC0042631","-4.08","0.16","-9.05","0.13",2,"🟢 No clear drift"
"ACC0014949","-4.08","-0.50","46.67","5.81",2,"🟢 No clear drift"
"ACC0048771","-4.08","0.14","-16.67","0.45",2,"🟢 No clear drift"
"ACC0014583","-4.08","0.22","22.22","-1.06",2,"🟢 No clear drift"
"ACC0016535","-4.09","0.17","-10.00","5.50",2,"🟢 No clear drift"
"ACC0044107","-4.13","0.42","-14.44","0.02",2,"🟢 No clear drift"
"ACC0004142","-4.14","0.71","8.33","-0.76",2,"🟢 No clear drift"
"ACC0008733","-4.15","0.00","33.33","8.54",2,"🟢 No clear drift"
"ACC0023860","-4.15","0.79","8.93","-0.52",2,"🟢 No clear drift"
"ACC0003212","-4.17","0.07","-3.57","4.63",2,"🟢 No clear drift"
"ACC0022991","-4.17","0.04","0.00","0.28",2,"🟢 No clear drift"
"ACC0006347","-4.17","0.29","-14.29","2.51",2,"🟢 No clear drift"
"ACC0005147","-4.18","0.08","-47.25","0.84",2,"🟢 No clear drift"
"ACC0046447","-4.21","-0.22","11.11","1.26",2,"🟢 No clear drift"
"ACC0044226","-4.21","0.23","-10.26","1.71",2,"🟢 No clear drift"
"ACC0031836","-4.22","-0.13","20.00","2.52",2,"🟢 No clear drift"
"ACC0015706","-4.23","0.03","-40.00","2.28",2,"🟢 No clear drift"
"ACC0046452","-4.23","0.20","-6.67","0.03",2,"🟢 No clear drift"
"ACC0016966","-4.25","-0.09","13.64","0.31",2,"🟢 No clear drift"
"ACC0011229","-4.29","0.11","-10.53","1.91",2,"🟢 No clear drift"
"ACC0010493","-4.29","0.13","0.00","2.98",2,"🟢 No clear drift"
"ACC0041805","-4.30","-0.09","18.18","3.89",2,"🟢 No clear drift"
"ACC0044826","-4.31","0.00","7.14","0.50",2,"🟢 No clear drift"
"ACC0017239","-4.37","0.43","14.29","-3.79",2,"🟢 No clear drift"
"ACC0015209","-4.38","0.23","-33.97","0.53",2,"🟢 No clear drift"
"ACC0009030","-4.38","0.53","-13.50","0.10",2,"🟢 No clear drift"
"ACC0025001","-4.38","0.20","-20.00","3.46",2,"🟢 No clear drift"
"ACC0024492","-4.38","0.50","-16.67","0.26",2,"🟢 No clear drift"
"ACC0027345","-4.40","-0.63","25.00","0.97",2,"🟢 No clear drift"
"ACC0030462","-4.40","0.11","-11.11","0.09",2,"🟢 No clear drift"
"ACC0037109","-4.40","0.46","-30.77","0.51",2,"🟢 No clear drift"
"ACC0034018","-4.43","0.27","-27.27","1.44",2,"🟢 No clear drift"
"ACC0025850","-4.43","0.50","-3.33","3.46",2,"🟢 No clear drift"
"ACC0023216","-4.44","0.36","-27.27","2.64",2,"🟢 No clear drift"
"ACC0029595","-4.47","0.01","-2.20","1.82",2,"🟢 No clear drift"
"ACC0006285","-4.49","0.34","-17.58","0.59",2,"🟢 No clear drift"
"ACC0001050","-4.51","0.25","-12.50","1.84",2,"🟢 No clear drift"
"ACC0012130","-4.52","0.14","-38.89","0.01",2,"🟢 No clear drift"
"ACC0048698","-4.53","0.14","-21.43","0.28",2,"🟢 No clear drift"
"ACC0014027","-4.53","0.10","0.00","4.26",2,"🟢 No clear drift"
"ACC0005900","-4.53","0.54","0.00","0.12",2,"🟢 No clear drift"
"ACC0038117","-4.55","0.19","-2.08","0.11",2,"🟢 No clear drift"
"ACC0021973","-4.56","0.03","-26.67","4.98",2,"🟢 No clear drift"
"ACC0007821","-4.57","1.00","8.33","-2.59",2,"🟢 No clear drift"
"ACC0036000","-4.58","-0.18","2.65","0.05",2,"🟢 No clear drift"
"ACC0029886","-4.58","0.46","-15.38","0.01",2,"🟢 No clear drift"
"ACC0020267","-4.59","0.61","-17.86","1.33",2,"🟢 No clear drift"
"ACC0026339","-4.59","0.31","13.46","-3.52",2,"🟢 No clear drift"
"ACC0000953","-4.60","1.20","-40.00","0.32",2,"🟢 No clear drift"
"ACC0011243","-4.60","0.20","0.00","3.85",2,"🟢 No clear drift"
"ACC0046778","-4.66","1.29","-42.86","3.50",2,"🟢 No clear drift"
"ACC0025670","-4.66","-0.17","7.14","0.33",2,"🟢 No clear drift"
"ACC0026338","-4.68","0.10","-19.23","0.91",2,"🟢 No clear drift"
"ACC0046667","-4.70","0.14","-26.47","1.02",2,"🟢 No clear drift"
"ACC0028823","-4.75","0.46","-15.38","0.74",2,"🟢 No clear drift"
"ACC0000378","-4.77","0.82","37.50","-0.26",2,"🟢 No clear drift"
"ACC0025418","-4.77","0.82","21.43","-0.56",2,"🟢 No clear drift"
"ACC0026169","-4.78","0.17","10.00","-0.08",2,"🟢 No clear drift"
"ACC0013024","-4.79","1.00","0.00","2.24",2,"🟢 No clear drift"
"ACC0041761","-4.80","0.00","28.57","0.08",2,"🟢 No clear drift"
"ACC0025628","-4.81","0.19","-4.76","0.22",2,"🟢 No clear drift"
"ACC0002511","-4.83","0.50","-50.00","0.21",2,"🟢 No clear drift"
"ACC0017002","-4.84","0.67","-6.67","3.34",2,"🟢 No clear drift"
"ACC0034158","-4.87","0.87","-20.00","0.91",2,"🟢 No clear drift"
"ACC0035441","-4.87","1.33","-11.11","0.17",2,"🟢 No clear drift"
"ACC0004606","-4.88","-0.45","26.19","2.45",2,"🟢 No clear drift"
"ACC0035791","-4.89","0.15","-5.00","1.18",2,"🟢 No clear drift"
"ACC0037333","-4.89","0.08","0.00","0.62",2,"🟢 No clear drift"
"ACC0024467","-4.90","0.38","-62.50","0.30",2,"🟢 No clear drift"
"ACC0042088","-4.92","0.60","-60.00","0.66",2,"🟢 No clear drift"
"ACC0014506","-4.94","0.44","-16.67","1.28",2,"🟢 No clear drift"
"ACC0021228","-4.95","-0.33","23.75","1.14",2,"🟢 No clear drift"
"ACC0012075","-4.96","0.36","-1.82","0.14",2,"🟢 No clear drift"
"ACC0047809","-4.97","0.22","-11.11","0.94",2,"🟢 No clear drift"
"ACC0007244","-4.98","-0.46","15.38","5.27",2,"🟢 No clear drift"
"ACC0011467","-4.99","0.50","12.50","-4.02",2,"🟢 No clear drift"
"ACC0040657","-5.00","-0.24","14.29","1.07",2,"🟢 No clear drift"
"ACC0045167","-5.02","0.17","8.70","-0.75",2,"🟢 No clear drift"
"ACC0044493","-5.02","0.50","16.67","-1.27",2,"🟢 No clear drift"
"ACC0026325","-5.06","0.19","16.67","-2.19",2,"🟢 No clear drift"
"ACC0008517","-5.06","-0.10","10.00","1.71",2,"🟢 No clear drift"
"ACC0004457","-5.07","-0.20","10.00","2.19",2,"🟢 No clear drift"
"ACC0043445","-5.08","0.03","-23.33","2.62",2,"🟢 No clear drift"
"ACC0020962","-5.09","0.26","-2.21","8.87",2,"🟢 No clear drift"
"ACC0006806","-5.11","0.26","-29.41","1.04",2,"🟢 No clear drift"
"ACC0011768","-5.11","0.45","9.09","-2.20",2,"🟢 No clear drift"
"ACC0043366","-5.12","0.43","-14.29","1.57",2,"🟢 No clear drift"
"ACC0042165","-5.12","-0.36","26.19","0.27",2,"🟢 No clear drift"
"ACC0015276","-5.14","0.29","-23.53","0.34",2,"🟢 No clear drift"
"ACC0041588","-5.15","0.27","16.36","-2.96",2,"🟢 No clear drift"
"ACC0004633","-5.17","0.53","13.33","-0.45",2,"🟢 No clear drift"
"ACC0038877","-5.18","0.24","-7.84","0.20",2,"🟢 No clear drift"
"ACC0005946","-5.18","-0.40","40.00","0.05",2,"🟢 No clear drift"
"ACC0036966","-5.19","0.17","0.00","1.49",2,"🟢 No clear drift"
"ACC0006436","-5.20","-0.01","13.46","1.32",2,"🟢 No clear drift"
"ACC0000464","-5.21","0.70","-20.00","1.02",2,"🟢 No clear drift"
"ACC0037269","-5.22","0.68","-4.17","0.72",2,"🟢 No clear drift"
"ACC0026035","-5.23","0.14","14.29","-0.13",2,"🟢 No clear drift"
"ACC0046208","-5.23","0.50","-23.33","0.58",2,"🟢 No clear drift"
"ACC0032066","-5.24","0.20","-20.00","0.51",2,"🟢 No clear drift"
"ACC0007073","-5.24","-0.40","40.00","0.98",2,"🟢 No clear drift"
"ACC0015275","-5.25","0.08","6.41","-0.35",2,"🟢 No clear drift"
"ACC0003133","-5.26","1.08","19.44","-2.81",2,"🟢 No clear drift"
"ACC0028146","-5.28","0.22","19.78","-0.56",2,"🟢 No clear drift"
"ACC0049078","-5.30","0.14","-5.62","0.23",2,"🟢 No clear drift"
"ACC0024699","-5.30","0.75","-25.00","18.31",2,"🟢 No clear drift"
"ACC0001143","-5.32","1.00","-20.00","1.34",2,"🟢 No clear drift"
"ACC0008991","-5.32","0.11","6.94","-5.08",2,"🟢 No clear drift"
"ACC0024446","-5.33","-0.67","33.33","0.86",2,"🟢 No clear drift"
"ACC0031845","-5.34","0.40","-42.31","4.30",2,"🟢 No clear drift"
"ACC0032539","-5.34","-0.23","6.04","2.17",2,"🟢 No clear drift"
"ACC0009587","-5.36","0.35","10.83","-0.34",2,"🟢 No clear drift"
"ACC0035267","-5.36","0.83","-19.05","2.67",2,"🟢 No clear drift"
"ACC0042497","-5.37","1.00","16.67","-1.89",2,"🟢 No clear drift"
"ACC0038004","-5.37","0.02","-17.86","4.00",2,"🟢 No clear drift"
"ACC0028322","-5.39","0.43","-12.52","0.41",2,"🟢 No clear drift"
"ACC0017924","-5.40","-0.63","62.50","0.96",2,"🟢 No clear drift"
"ACC0026439","-5.42","0.22","11.11","-1.66",2,"🟢 No clear drift"
"ACC0033839","-5.43","-0.14","14.29","0.70",2,"🟢 No clear drift"
"ACC0013722","-5.44","-0.44","11.11","3.40",2,"🟢 No clear drift"
"ACC0041748","-5.45","0.79","-2.56","0.01",2,"🟢 No clear drift"
"ACC0043754","-5.46","0.57","-14.29","2.73",2,"🟢 No clear drift"
"ACC0018592","-5.46","0.21","-10.53","1.54",2,"🟢 No clear drift"
"ACC0013005","-5.48","0.20","-40.00","1.27",2,"🟢 No clear drift"
"ACC0041459","-5.49","0.13","-15.28","5.21",2,"🟢 No clear drift"
"ACC0027102","-5.49","0.17","-1.43","0.03",2,"🟢 No clear drift"
